fecha,cliente_ref,sku,unidades,kilos,valor,canal_fuente,regional_fuente,fuente,archivo,cliente_id,cliente,metodo_cliente,score_cliente,canal,regional,sku_valido,descripcion_producto,peso_kg,unidad,variedad,subcategoria,categoria,tipo_producto,marca,origen,duplicado_exacto
2025-03-09,HIPER MAX NACIONAL,110101,6,0.9,87510,Grandes Superficies,Centro,POS_SHARE_H1,Sell_out_1.csv,C001,HiperMax Nacional,alias_especifico,100.0,Grandes Superficies,Centro,True,GOUDA AHUMADO TAJADO LOMA DORADA 150G,0.15,UND,GOUDA AHUMADO,QUESOS TAJADOS PREMIUM,QUESOS MADURADOS,regular,LOMA DORADA,IMPORTADO,False
2025-03-10,Hipermax Nacional S.A.,110101,5,0.75,73580,GS,CENTRO,POS_SHARE_H1,Sell_out_1.csv,C001,HiperMax Nacional,alias_especifico,100.0,Grandes Superficies,Centro,True,GOUDA AHUMADO TAJADO LOMA DORADA 150G,0.15,UND,GOUDA AHUMADO,QUESOS TAJADOS PREMIUM,QUESOS MADURADOS,regular,LOMA DORADA,IMPORTADO,False
2025-03-11,HiperMax Nal,110101,4,0.6,57270,GS,Centro,POS_SHARE_H1,Sell_out_1.csv,C001,HiperMax Nacional,alias_especifico,100.0,Grandes Superficies,Centro,True,GOUDA AHUMADO TAJADO LOMA DORADA 150G,0.15,UND,GOUDA AHUMADO,QUESOS TAJADOS PREMIUM,QUESOS MADURADOS,regular,LOMA DORADA,IMPORTADO,False
2025-03-12,HiperMax Nacional,110101,6,0.9,86360,Grandes superficies,CENTRO,POS_SHARE_H1,Sell_out_1.csv,C001,HiperMax Nacional,alias_especifico,100.0,Grandes Superficies,Centro,True,GOUDA AHUMADO TAJADO LOMA DORADA 150G,0.15,UND,GOUDA AHUMADO,QUESOS TAJADOS PREMIUM,QUESOS MADURADOS,regular,LOMA DORADA,IMPORTADO,False
2025-03-13,HiperMax Nal,110101,4,0.6,58550,GS,Centro,POS_SHARE_H1,Sell_out_1.csv,C001,HiperMax Nacional,alias_especifico,100.0,Grandes Superficies,Centro,True,GOUDA AHUMADO TAJADO LOMA DORADA 150G,0.15,UND,GOUDA AHUMADO,QUESOS TAJADOS PREMIUM,QUESOS MADURADOS,regular,LOMA DORADA,IMPORTADO,False
2025-03-14,HiperMax Nal,110101,6,0.9,88340,Grandes superficies,Centro,POS_SHARE_H1,Sell_out_1.csv,C001,HiperMax Nacional,alias_especifico,100.0,Grandes Superficies,Centro,True,GOUDA AHUMADO TAJADO LOMA DORADA 150G,0.15,UND,GOUDA AHUMADO,QUESOS TAJADOS PREMIUM,QUESOS MADURADOS,regular,LOMA DORADA,IMPORTADO,False
2025-03-15,HiperMax Nal,110101,4,0.6,57670,GS,CENTRO,POS_SHARE_H1,Sell_out_1.csv,C001,HiperMax Nacional,alias_especifico,100.0,Grandes Superficies,Centro,True,GOUDA AHUMADO TAJADO LOMA DORADA 150G,0.15,UND,GOUDA AHUMADO,QUESOS TAJADOS PREMIUM,QUESOS MADURADOS,regular,LOMA DORADA,IMPORTADO,False
2025-03-16,HiperMax Nal,110101,2,0.3,29670,Grandes superficies,Centro,POS_SHARE_H1,Sell_out_1.csv,C001,HiperMax Nacional,alias_especifico,100.0,Grandes Superficies,Centro,True,GOUDA AHUMADO TAJADO LOMA DORADA 150G,0.15,UND,GOUDA AHUMADO,QUESOS TAJADOS PREMIUM,QUESOS MADURADOS,regular,LOMA DORADA,IMPORTADO,False
2025-03-17,Hipermax Nacional S.A.,110101,3,0.45,44340,Grandes Superficies,Centro,POS_SHARE_H1,Sell_out_1.csv,C001,HiperMax Nacional,alias_especifico,100.0,Grandes Superficies,Centro,True,GOUDA AHUMADO TAJADO LOMA DORADA 150G,0.15,UND,GOUDA AHUMADO,QUESOS TAJADOS PREMIUM,QUESOS MADURADOS,regular,LOMA DORADA,IMPORTADO,False
2025-03-18,HiperMax Nacional,110101,6,0.9,85910,GS,Centro,POS_SHARE_H1,Sell_out_1.csv,C001,HiperMax Nacional,alias_especifico,100.0,Grandes Superficies,Centro,True,GOUDA AHUMADO TAJADO LOMA DORADA 150G,0.15,UND,GOUDA AHUMADO,QUESOS TAJADOS PREMIUM,QUESOS MADURADOS,regular,LOMA DORADA,IMPORTADO,False
2025-03-19,HiperMax Nal,110101,1,0.15,14680,Grandes superficies,Centro,POS_SHARE_H1,Sell_out_1.csv,C001,HiperMax Nacional,alias_especifico,100.0,Grandes Superficies,Centro,True,GOUDA AHUMADO TAJADO LOMA DORADA 150G,0.15,UND,GOUDA AHUMADO,QUESOS TAJADOS PREMIUM,QUESOS MADURADOS,regular,LOMA DORADA,IMPORTADO,False
2025-03-20,HiperMax Nacional,110101,6,0.9,88260,GS,Centro,POS_SHARE_H1,Sell_out_1.csv,C001,HiperMax Nacional,alias_especifico,100.0,Grandes Superficies,Centro,True,GOUDA AHUMADO TAJADO LOMA DORADA 150G,0.15,UND,GOUDA AHUMADO,QUESOS TAJADOS PREMIUM,QUESOS MADURADOS,regular,LOMA DORADA,IMPORTADO,False
2025-03-21,HiperMax Nal,110101,9,1.35,131080,Grandes superficies,CENTRO,POS_SHARE_H1,Sell_out_1.csv,C001,HiperMax Nacional,alias_especifico,100.0,Grandes Superficies,Centro,True,GOUDA AHUMADO TAJADO LOMA DORADA 150G,0.15,UND,GOUDA AHUMADO,QUESOS TAJADOS PREMIUM,QUESOS MADURADOS,regular,LOMA DORADA,IMPORTADO,False
2025-03-22,HIPER MAX NACIONAL,110101,4,0.6,59450,Grandes Superficies,Centro,POS_SHARE_H1,Sell_out_1.csv,C001,HiperMax Nacional,alias_especifico,100.0,Grandes Superficies,Centro,True,GOUDA AHUMADO TAJADO LOMA DORADA 150G,0.15,UND,GOUDA AHUMADO,QUESOS TAJADOS PREMIUM,QUESOS MADURADOS,regular,LOMA DORADA,IMPORTADO,False
2025-03-23,Hipermax Nacional S.A.,110101,3,0.45,44760,Grandes superficies,Centro,POS_SHARE_H1,Sell_out_1.csv,C001,HiperMax Nacional,alias_especifico,100.0,Grandes Superficies,Centro,True,GOUDA AHUMADO TAJADO LOMA DORADA 150G,0.15,UND,GOUDA AHUMADO,QUESOS TAJADOS PREMIUM,QUESOS MADURADOS,regular,LOMA DORADA,IMPORTADO,False
2025-03-24,Hipermax Nacional S.A.,110101,5,0.75,71320,GS,Centro,POS_SHARE_H1,Sell_out_1.csv,C001,HiperMax Nacional,alias_especifico,100.0,Grandes Superficies,Centro,True,GOUDA AHUMADO TAJADO LOMA DORADA 150G,0.15,UND,GOUDA AHUMADO,QUESOS TAJADOS PREMIUM,QUESOS MADURADOS,regular,LOMA DORADA,IMPORTADO,False
2025-03-25,HiperMax Nal,110101,8,1.2,117060,Grandes Superficies,Centro,POS_SHARE_H1,Sell_out_1.csv,C001,HiperMax Nacional,alias_especifico,100.0,Grandes Superficies,Centro,True,GOUDA AHUMADO TAJADO LOMA DORADA 150G,0.15,UND,GOUDA AHUMADO,QUESOS TAJADOS PREMIUM,QUESOS MADURADOS,regular,LOMA DORADA,IMPORTADO,False
2025-03-26,HiperMax Nacional,110101,3,0.45,43300,GS,CENTRO,POS_SHARE_H1,Sell_out_1.csv,C001,HiperMax Nacional,alias_especifico,100.0,Grandes Superficies,Centro,True,GOUDA AHUMADO TAJADO LOMA DORADA 150G,0.15,UND,GOUDA AHUMADO,QUESOS TAJADOS PREMIUM,QUESOS MADURADOS,regular,LOMA DORADA,IMPORTADO,False
2025-03-27,HiperMax Nacional,110101,6,0.9,89620,Grandes Superficies,CENTRO,POS_SHARE_H1,Sell_out_1.csv,C001,HiperMax Nacional,alias_especifico,100.0,Grandes Superficies,Centro,True,GOUDA AHUMADO TAJADO LOMA DORADA 150G,0.15,UND,GOUDA AHUMADO,QUESOS TAJADOS PREMIUM,QUESOS MADURADOS,regular,LOMA DORADA,IMPORTADO,False
2025-03-28,Hipermax Nacional S.A.,110101,3,0.45,43850,Grandes superficies,CENTRO,POS_SHARE_H1,Sell_out_1.csv,C001,HiperMax Nacional,alias_especifico,100.0,Grandes Superficies,Centro,True,GOUDA AHUMADO TAJADO LOMA DORADA 150G,0.15,UND,GOUDA AHUMADO,QUESOS TAJADOS PREMIUM,QUESOS MADURADOS,regular,LOMA DORADA,IMPORTADO,False
2025-03-29,Hipermax Nacional S.A.,110101,5,0.75,73780,Grandes superficies,Centro,POS_SHARE_H1,Sell_out_1.csv,C001,HiperMax Nacional,alias_especifico,100.0,Grandes Superficies,Centro,True,GOUDA AHUMADO TAJADO LOMA DORADA 150G,0.15,UND,GOUDA AHUMADO,QUESOS TAJADOS PREMIUM,QUESOS MADURADOS,regular,LOMA DORADA,IMPORTADO,False
2025-03-30,Hipermax Nacional S.A.,110101,6,0.9,85930,GS,CENTRO,POS_SHARE_H1,Sell_out_1.csv,C001,HiperMax Nacional,alias_especifico,100.0,Grandes Superficies,Centro,True,GOUDA AHUMADO TAJADO LOMA DORADA 150G,0.15,UND,GOUDA AHUMADO,QUESOS TAJADOS PREMIUM,QUESOS MADURADOS,regular,LOMA DORADA,IMPORTADO,False
2025-03-31,HiperMax Nacional,110101,7,1.05,103140,Grandes Superficies,CENTRO,POS_SHARE_H1,Sell_out_1.csv,C001,HiperMax Nacional,alias_especifico,100.0,Grandes Superficies,Centro,True,GOUDA AHUMADO TAJADO LOMA DORADA 150G,0.15,UND,GOUDA AHUMADO,QUESOS TAJADOS PREMIUM,QUESOS MADURADOS,regular,LOMA DORADA,IMPORTADO,False
2025-04-01,HiperMax Nacional,110101,6,0.9,88610,GS,CENTRO,POS_SHARE_H1,Sell_out_1.csv,C001,HiperMax Nacional,alias_especifico,100.0,Grandes Superficies,Centro,True,GOUDA AHUMADO TAJADO LOMA DORADA 150G,0.15,UND,GOUDA AHUMADO,QUESOS TAJADOS PREMIUM,QUESOS MADURADOS,regular,LOMA DORADA,IMPORTADO,False
2025-04-02,HIPER MAX NACIONAL,110101,5,0.75,74640,GS,CENTRO,POS_SHARE_H1,Sell_out_1.csv,C001,HiperMax Nacional,alias_especifico,100.0,Grandes Superficies,Centro,True,GOUDA AHUMADO TAJADO LOMA DORADA 150G,0.15,UND,GOUDA AHUMADO,QUESOS TAJADOS PREMIUM,QUESOS MADURADOS,regular,LOMA DORADA,IMPORTADO,False
2025-04-03,HiperMax Nacional,110101,8,1.104,114750,GS,Centro,POS_SHARE_H1,Sell_out_1.csv,C001,HiperMax Nacional,alias_especifico,100.0,Grandes Superficies,Centro,True,GOUDA AHUMADO TAJADO LOMA DORADA 150G,0.15,UND,GOUDA AHUMADO,QUESOS TAJADOS PREMIUM,QUESOS MADURADOS,regular,LOMA DORADA,IMPORTADO,False
2025-04-04,HiperMax Nacional,110101,4,0.6,58590,GS,CENTRO,POS_SHARE_H1,Sell_out_1.csv,C001,HiperMax Nacional,alias_especifico,100.0,Grandes Superficies,Centro,True,GOUDA AHUMADO TAJADO LOMA DORADA 150G,0.15,UND,GOUDA AHUMADO,QUESOS TAJADOS PREMIUM,QUESOS MADURADOS,regular,LOMA DORADA,IMPORTADO,False
2025-04-05,HiperMax Nal,110101,5,0.75,74440,Grandes Superficies,Centro,POS_SHARE_H1,Sell_out_1.csv,C001,HiperMax Nacional,alias_especifico,100.0,Grandes Superficies,Centro,True,GOUDA AHUMADO TAJADO LOMA DORADA 150G,0.15,UND,GOUDA AHUMADO,QUESOS TAJADOS PREMIUM,QUESOS MADURADOS,regular,LOMA DORADA,IMPORTADO,False
2025-04-06,HiperMax Nacional,110101,9,1.35,134020,Grandes superficies,Centro,POS_SHARE_H1,Sell_out_1.csv,C001,HiperMax Nacional,alias_especifico,100.0,Grandes Superficies,Centro,True,GOUDA AHUMADO TAJADO LOMA DORADA 150G,0.15,UND,GOUDA AHUMADO,QUESOS TAJADOS PREMIUM,QUESOS MADURADOS,regular,LOMA DORADA,IMPORTADO,False
2025-04-07,Hipermax Nacional S.A.,110101,6,0.9,86790,GS,Centro,POS_SHARE_H1,Sell_out_1.csv,C001,HiperMax Nacional,alias_especifico,100.0,Grandes Superficies,Centro,True,GOUDA AHUMADO TAJADO LOMA DORADA 150G,0.15,UND,GOUDA AHUMADO,QUESOS TAJADOS PREMIUM,QUESOS MADURADOS,regular,LOMA DORADA,IMPORTADO,False
2025-04-08,HiperMax Nal,110101,1,0.15,14970,Grandes Superficies,Centro,POS_SHARE_H1,Sell_out_1.csv,C001,HiperMax Nacional,alias_especifico,100.0,Grandes Superficies,Centro,True,GOUDA AHUMADO TAJADO LOMA DORADA 150G,0.15,UND,GOUDA AHUMADO,QUESOS TAJADOS PREMIUM,QUESOS MADURADOS,regular,LOMA DORADA,IMPORTADO,False
2025-04-09,HIPER MAX NACIONAL,110101,5,0.75,72800,Grandes superficies,Centro,POS_SHARE_H1,Sell_out_1.csv,C001,HiperMax Nacional,alias_especifico,100.0,Grandes Superficies,Centro,True,GOUDA AHUMADO TAJADO LOMA DORADA 150G,0.15,UND,GOUDA AHUMADO,QUESOS TAJADOS PREMIUM,QUESOS MADURADOS,regular,LOMA DORADA,IMPORTADO,False
2025-04-10,HiperMax Nal,110101,10,1.5,143840,Grandes superficies,CENTRO,POS_SHARE_H1,Sell_out_1.csv,C001,HiperMax Nacional,alias_especifico,100.0,Grandes Superficies,Centro,True,GOUDA AHUMADO TAJADO LOMA DORADA 150G,0.15,UND,GOUDA AHUMADO,QUESOS TAJADOS PREMIUM,QUESOS MADURADOS,regular,LOMA DORADA,IMPORTADO,False
2025-04-11,HiperMax Nal,110101,3,0.45,44880,GS,Centro,POS_SHARE_H1,Sell_out_1.csv,C001,HiperMax Nacional,alias_especifico,100.0,Grandes Superficies,Centro,True,GOUDA AHUMADO TAJADO LOMA DORADA 150G,0.15,UND,GOUDA AHUMADO,QUESOS TAJADOS PREMIUM,QUESOS MADURADOS,regular,LOMA DORADA,IMPORTADO,False
2025-04-12,HiperMax Nal,110101,9,1.35,131810,GS,CENTRO,POS_SHARE_H1,Sell_out_1.csv,C001,HiperMax Nacional,alias_especifico,100.0,Grandes Superficies,Centro,True,GOUDA AHUMADO TAJADO LOMA DORADA 150G,0.15,UND,GOUDA AHUMADO,QUESOS TAJADOS PREMIUM,QUESOS MADURADOS,regular,LOMA DORADA,IMPORTADO,False
2025-04-13,Hipermax Nacional S.A.,110101,4,0.6,59610,GS,CENTRO,POS_SHARE_H1,Sell_out_1.csv,C001,HiperMax Nacional,alias_especifico,100.0,Grandes Superficies,Centro,True,GOUDA AHUMADO TAJADO LOMA DORADA 150G,0.15,UND,GOUDA AHUMADO,QUESOS TAJADOS PREMIUM,QUESOS MADURADOS,regular,LOMA DORADA,IMPORTADO,False
2025-04-14,Hipermax Nacional S.A.,110101,7,1.05,103470,GS,CENTRO,POS_SHARE_H1,Sell_out_1.csv,C001,HiperMax Nacional,alias_especifico,100.0,Grandes Superficies,Centro,True,GOUDA AHUMADO TAJADO LOMA DORADA 150G,0.15,UND,GOUDA AHUMADO,QUESOS TAJADOS PREMIUM,QUESOS MADURADOS,regular,LOMA DORADA,IMPORTADO,False
2025-04-15,HiperMax Nal,110101,3,0.45,44620,Grandes Superficies,Centro,POS_SHARE_H1,Sell_out_1.csv,C001,HiperMax Nacional,alias_especifico,100.0,Grandes Superficies,Centro,True,GOUDA AHUMADO TAJADO LOMA DORADA 150G,0.15,UND,GOUDA AHUMADO,QUESOS TAJADOS PREMIUM,QUESOS MADURADOS,regular,LOMA DORADA,IMPORTADO,False
2025-04-16,HIPER MAX NACIONAL,110101,10,1.5,148860,Grandes Superficies,CENTRO,POS_SHARE_H1,Sell_out_1.csv,C001,HiperMax Nacional,alias_especifico,100.0,Grandes Superficies,Centro,True,GOUDA AHUMADO TAJADO LOMA DORADA 150G,0.15,UND,GOUDA AHUMADO,QUESOS TAJADOS PREMIUM,QUESOS MADURADOS,regular,LOMA DORADA,IMPORTADO,False
2025-04-17,HiperMax Nacional,110101,8,1.2,118850,Grandes superficies,Centro,POS_SHARE_H1,Sell_out_1.csv,C001,HiperMax Nacional,alias_especifico,100.0,Grandes Superficies,Centro,True,GOUDA AHUMADO TAJADO LOMA DORADA 150G,0.15,UND,GOUDA AHUMADO,QUESOS TAJADOS PREMIUM,QUESOS MADURADOS,regular,LOMA DORADA,IMPORTADO,False
2025-04-18,HIPER MAX NACIONAL,110101,5,0.75,72320,Grandes superficies,Centro,POS_SHARE_H1,Sell_out_1.csv,C001,HiperMax Nacional,alias_especifico,100.0,Grandes Superficies,Centro,True,GOUDA AHUMADO TAJADO LOMA DORADA 150G,0.15,UND,GOUDA AHUMADO,QUESOS TAJADOS PREMIUM,QUESOS MADURADOS,regular,LOMA DORADA,IMPORTADO,False
2025-04-19,Hipermax Nacional S.A.,110101,10,1.5,147160,Grandes Superficies,Centro,POS_SHARE_H1,Sell_out_1.csv,C001,HiperMax Nacional,alias_especifico,100.0,Grandes Superficies,Centro,True,GOUDA AHUMADO TAJADO LOMA DORADA 150G,0.15,UND,GOUDA AHUMADO,QUESOS TAJADOS PREMIUM,QUESOS MADURADOS,regular,LOMA DORADA,IMPORTADO,False
2025-04-20,HiperMax Nacional,110101,4,0.6,59080,GS,CENTRO,POS_SHARE_H1,Sell_out_1.csv,C001,HiperMax Nacional,alias_especifico,100.0,Grandes Superficies,Centro,True,GOUDA AHUMADO TAJADO LOMA DORADA 150G,0.15,UND,GOUDA AHUMADO,QUESOS TAJADOS PREMIUM,QUESOS MADURADOS,regular,LOMA DORADA,IMPORTADO,False
2025-04-21,HIPER MAX NACIONAL,110101,3,0.45,44670,Grandes Superficies,CENTRO,POS_SHARE_H1,Sell_out_1.csv,C001,HiperMax Nacional,alias_especifico,100.0,Grandes Superficies,Centro,True,GOUDA AHUMADO TAJADO LOMA DORADA 150G,0.15,UND,GOUDA AHUMADO,QUESOS TAJADOS PREMIUM,QUESOS MADURADOS,regular,LOMA DORADA,IMPORTADO,False
2025-04-22,HiperMax Nacional,110101,4,0.6,57090,Grandes superficies,CENTRO,POS_SHARE_H1,Sell_out_1.csv,C001,HiperMax Nacional,alias_especifico,100.0,Grandes Superficies,Centro,True,GOUDA AHUMADO TAJADO LOMA DORADA 150G,0.15,UND,GOUDA AHUMADO,QUESOS TAJADOS PREMIUM,QUESOS MADURADOS,regular,LOMA DORADA,IMPORTADO,False
2025-04-23,HiperMax Nacional,110101,8,1.2,118670,GS,Centro,POS_SHARE_H1,Sell_out_1.csv,C001,HiperMax Nacional,alias_especifico,100.0,Grandes Superficies,Centro,True,GOUDA AHUMADO TAJADO LOMA DORADA 150G,0.15,UND,GOUDA AHUMADO,QUESOS TAJADOS PREMIUM,QUESOS MADURADOS,regular,LOMA DORADA,IMPORTADO,False
2025-04-24,HiperMax Nal,110101,5,0.75,71830,Grandes Superficies,Centro,POS_SHARE_H1,Sell_out_1.csv,C001,HiperMax Nacional,alias_especifico,100.0,Grandes Superficies,Centro,True,GOUDA AHUMADO TAJADO LOMA DORADA 150G,0.15,UND,GOUDA AHUMADO,QUESOS TAJADOS PREMIUM,QUESOS MADURADOS,regular,LOMA DORADA,IMPORTADO,False
2025-04-25,HiperMax Nacional,110101,9,1.35,128500,GS,CENTRO,POS_SHARE_H1,Sell_out_1.csv,C001,HiperMax Nacional,alias_especifico,100.0,Grandes Superficies,Centro,True,GOUDA AHUMADO TAJADO LOMA DORADA 150G,0.15,UND,GOUDA AHUMADO,QUESOS TAJADOS PREMIUM,QUESOS MADURADOS,regular,LOMA DORADA,IMPORTADO,False
2025-04-26,HIPER MAX NACIONAL,110101,11,1.65,157070,Grandes superficies,Centro,POS_SHARE_H1,Sell_out_1.csv,C001,HiperMax Nacional,alias_especifico,100.0,Grandes Superficies,Centro,True,GOUDA AHUMADO TAJADO LOMA DORADA 150G,0.15,UND,GOUDA AHUMADO,QUESOS TAJADOS PREMIUM,QUESOS MADURADOS,regular,LOMA DORADA,IMPORTADO,False
2025-04-27,HiperMax Nacional,110101,5,0.75,72840,Grandes superficies,CENTRO,POS_SHARE_H1,Sell_out_1.csv,C001,HiperMax Nacional,alias_especifico,100.0,Grandes Superficies,Centro,True,GOUDA AHUMADO TAJADO LOMA DORADA 150G,0.15,UND,GOUDA AHUMADO,QUESOS TAJADOS PREMIUM,QUESOS MADURADOS,regular,LOMA DORADA,IMPORTADO,False
2025-04-28,HIPER MAX NACIONAL,110101,3,0.45,44510,Grandes Superficies,CENTRO,POS_SHARE_H1,Sell_out_1.csv,C001,HiperMax Nacional,alias_especifico,100.0,Grandes Superficies,Centro,True,GOUDA AHUMADO TAJADO LOMA DORADA 150G,0.15,UND,GOUDA AHUMADO,QUESOS TAJADOS PREMIUM,QUESOS MADURADOS,regular,LOMA DORADA,IMPORTADO,False
2025-04-29,HiperMax Nacional,110101,1,0.15,14540,Grandes Superficies,Centro,POS_SHARE_H1,Sell_out_1.csv,C001,HiperMax Nacional,alias_especifico,100.0,Grandes Superficies,Centro,True,GOUDA AHUMADO TAJADO LOMA DORADA 150G,0.15,UND,GOUDA AHUMADO,QUESOS TAJADOS PREMIUM,QUESOS MADURADOS,regular,LOMA DORADA,IMPORTADO,False
2025-04-30,Hipermax Nacional S.A.,110101,5,0.75,73020,GS,Centro,POS_SHARE_H1,Sell_out_1.csv,C001,HiperMax Nacional,alias_especifico,100.0,Grandes Superficies,Centro,True,GOUDA AHUMADO TAJADO LOMA DORADA 150G,0.15,UND,GOUDA AHUMADO,QUESOS TAJADOS PREMIUM,QUESOS MADURADOS,regular,LOMA DORADA,IMPORTADO,False
2025-05-01,HiperMax Nacional,110101,6,0.9,85580,GS,Centro,POS_SHARE_H1,Sell_out_1.csv,C001,HiperMax Nacional,alias_especifico,100.0,Grandes Superficies,Centro,True,GOUDA AHUMADO TAJADO LOMA DORADA 150G,0.15,UND,GOUDA AHUMADO,QUESOS TAJADOS PREMIUM,QUESOS MADURADOS,regular,LOMA DORADA,IMPORTADO,False
2025-05-02,Hipermax Nacional S.A.,110101,3,0.45,42940,Grandes superficies,Centro,POS_SHARE_H1,Sell_out_1.csv,C001,HiperMax Nacional,alias_especifico,100.0,Grandes Superficies,Centro,True,GOUDA AHUMADO TAJADO LOMA DORADA 150G,0.15,UND,GOUDA AHUMADO,QUESOS TAJADOS PREMIUM,QUESOS MADURADOS,regular,LOMA DORADA,IMPORTADO,False
2025-05-03,HiperMax Nacional,110101,5,0.75,71660,Grandes Superficies,Centro,POS_SHARE_H1,Sell_out_1.csv,C001,HiperMax Nacional,alias_especifico,100.0,Grandes Superficies,Centro,True,GOUDA AHUMADO TAJADO LOMA DORADA 150G,0.15,UND,GOUDA AHUMADO,QUESOS TAJADOS PREMIUM,QUESOS MADURADOS,regular,LOMA DORADA,IMPORTADO,False
2025-05-04,HiperMax Nacional,110101,3,0.45,43950,Grandes Superficies,Centro,POS_SHARE_H1,Sell_out_1.csv,C001,HiperMax Nacional,alias_especifico,100.0,Grandes Superficies,Centro,True,GOUDA AHUMADO TAJADO LOMA DORADA 150G,0.15,UND,GOUDA AHUMADO,QUESOS TAJADOS PREMIUM,QUESOS MADURADOS,regular,LOMA DORADA,IMPORTADO,False
2025-05-05,HIPER MAX NACIONAL,110101,9,1.35,132510,Grandes Superficies,CENTRO,POS_SHARE_H1,Sell_out_1.csv,C001,HiperMax Nacional,alias_especifico,100.0,Grandes Superficies,Centro,True,GOUDA AHUMADO TAJADO LOMA DORADA 150G,0.15,UND,GOUDA AHUMADO,QUESOS TAJADOS PREMIUM,QUESOS MADURADOS,regular,LOMA DORADA,IMPORTADO,False
2025-05-06,HiperMax Nal,110101,2,0.3,28870,GS,CENTRO,POS_SHARE_H1,Sell_out_1.csv,C001,HiperMax Nacional,alias_especifico,100.0,Grandes Superficies,Centro,True,GOUDA AHUMADO TAJADO LOMA DORADA 150G,0.15,UND,GOUDA AHUMADO,QUESOS TAJADOS PREMIUM,QUESOS MADURADOS,regular,LOMA DORADA,IMPORTADO,False
2025-05-07,HiperMax Nal,110101,6,0.9,87710,Grandes Superficies,CENTRO,POS_SHARE_H1,Sell_out_1.csv,C001,HiperMax Nacional,alias_especifico,100.0,Grandes Superficies,Centro,True,GOUDA AHUMADO TAJADO LOMA DORADA 150G,0.15,UND,GOUDA AHUMADO,QUESOS TAJADOS PREMIUM,QUESOS MADURADOS,regular,LOMA DORADA,IMPORTADO,False
2025-05-08,Hipermax Nacional S.A.,110101,7,1.05,99940,Grandes Superficies,Centro,POS_SHARE_H1,Sell_out_1.csv,C001,HiperMax Nacional,alias_especifico,100.0,Grandes Superficies,Centro,True,GOUDA AHUMADO TAJADO LOMA DORADA 150G,0.15,UND,GOUDA AHUMADO,QUESOS TAJADOS PREMIUM,QUESOS MADURADOS,regular,LOMA DORADA,IMPORTADO,False
2025-05-09,HiperMax Nacional,110101,8,1.2,119090,Grandes Superficies,CENTRO,POS_SHARE_H1,Sell_out_1.csv,C001,HiperMax Nacional,alias_especifico,100.0,Grandes Superficies,Centro,True,GOUDA AHUMADO TAJADO LOMA DORADA 150G,0.15,UND,GOUDA AHUMADO,QUESOS TAJADOS PREMIUM,QUESOS MADURADOS,regular,LOMA DORADA,IMPORTADO,False
2025-05-10,Hipermax Nacional S.A.,110101,11,1.65,162680,Grandes Superficies,Centro,POS_SHARE_H1,Sell_out_1.csv,C001,HiperMax Nacional,alias_especifico,100.0,Grandes Superficies,Centro,True,GOUDA AHUMADO TAJADO LOMA DORADA 150G,0.15,UND,GOUDA AHUMADO,QUESOS TAJADOS PREMIUM,QUESOS MADURADOS,regular,LOMA DORADA,IMPORTADO,False
2025-05-11,Hipermax Nacional S.A.,110101,5,0.75,74380,Grandes Superficies,CENTRO,POS_SHARE_H1,Sell_out_1.csv,C001,HiperMax Nacional,alias_especifico,100.0,Grandes Superficies,Centro,True,GOUDA AHUMADO TAJADO LOMA DORADA 150G,0.15,UND,GOUDA AHUMADO,QUESOS TAJADOS PREMIUM,QUESOS MADURADOS,regular,LOMA DORADA,IMPORTADO,False
2025-05-12,HiperMax Nacional,110101,6,0.9,87240,Grandes superficies,CENTRO,POS_SHARE_H1,Sell_out_1.csv,C001,HiperMax Nacional,alias_especifico,100.0,Grandes Superficies,Centro,True,GOUDA AHUMADO TAJADO LOMA DORADA 150G,0.15,UND,GOUDA AHUMADO,QUESOS TAJADOS PREMIUM,QUESOS MADURADOS,regular,LOMA DORADA,IMPORTADO,False
2025-05-13,HiperMax Nacional,110101,6,0.9,85850,GS,Centro,POS_SHARE_H1,Sell_out_1.csv,C001,HiperMax Nacional,alias_especifico,100.0,Grandes Superficies,Centro,True,GOUDA AHUMADO TAJADO LOMA DORADA 150G,0.15,UND,GOUDA AHUMADO,QUESOS TAJADOS PREMIUM,QUESOS MADURADOS,regular,LOMA DORADA,IMPORTADO,False
2025-05-14,HiperMax Nal,110101,7,1.05,100640,GS,CENTRO,POS_SHARE_H1,Sell_out_1.csv,C001,HiperMax Nacional,alias_especifico,100.0,Grandes Superficies,Centro,True,GOUDA AHUMADO TAJADO LOMA DORADA 150G,0.15,UND,GOUDA AHUMADO,QUESOS TAJADOS PREMIUM,QUESOS MADURADOS,regular,LOMA DORADA,IMPORTADO,False
2025-05-15,HiperMax Nacional,110101,8,1.2,115610,Grandes Superficies,Centro,POS_SHARE_H1,Sell_out_1.csv,C001,HiperMax Nacional,alias_especifico,100.0,Grandes Superficies,Centro,True,GOUDA AHUMADO TAJADO LOMA DORADA 150G,0.15,UND,GOUDA AHUMADO,QUESOS TAJADOS PREMIUM,QUESOS MADURADOS,regular,LOMA DORADA,IMPORTADO,False
